age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income
36,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,0,0,40,<=50K
61,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,<=50K
38,Private,Some-college,Separated,Other-service,White,Female,0,0,58,<=50K
57,Private,HS-grad,Widowed,Other-service,White,Female,0,1719,25,<=50K
56,Private,HS-grad,Married-civ-spouse,Other-service,White,Female,0,0,10,<=50K
24,Private,Bachelors,Never-married,Exec-managerial,White,Female,0,0,40,<=50K
60,Private,Some-college,Divorced,Sales,White,Female,0,0,48,<=50K
37,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,<=50K
27,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,0,0,40,>50K
54,Private,Some-college,Separated,Other-service,White,Male,0,0,28,<=50K
40,Private,HS-grad,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,0,0,30,<=50K
18,Private,12th,Never-married,Other-service,White,Male,0,0,15,<=50K
51,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,>50K
40,Self-emp-not-inc,Some-college,Married-civ-spouse,Tech-support,White,Male,0,0,50,>50K
64,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,8,<=50K
24,Private,HS-grad,Never-married,Other-service,White,Female,2174,0,40,<=50K
33,Private,HS-grad,Married-civ-spouse,Tech-support,Black,Female,0,0,38,<=50K
31,Private,HS-grad,Divorced,Exec-managerial,White,Female,0,0,40,<=50K
26,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,3103,0,40,>50K
54,Private,Bachelors,Never-married,Adm-clerical,White,Female,14084,0,40,>50K
31,Private,1st-4th,Never-married,Handlers-cleaners,White,Male,0,0,37,<=50K
22,Private,Some-college,Never-married,Tech-support,White,Male,0,0,40,<=50K
31,Private,Some-college,Never-married,Craft-repair,White,Male,0,0,40,<=50K
68,Private,5th-6th,Separated,Other-service,White,Male,0,0,12,<=50K
59,Federal-gov,10th,Divorced,Other-service,White,Female,0,0,37,<=50K
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,2829,0,45,<=50K
25,Private,Bachelors,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
23,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,<=50K
35,Private,Some-college,Divorced,Exec-managerial,White,Male,0,0,60,<=50K
17,State-gov,10th,Never-married,Other-service,White,Male,0,0,30,<=50K
19,Private,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,45,<=50K
53,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,1977,55,>50K
59,Private,5th-6th,Divorced,Machine-op-inspct,White,Female,0,0,40,<=50K
37,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,37,<=50K
74,Self-emp-not-inc,HS-grad,Widowed,Other-service,White,Male,0,0,20,<=50K
28,Private,Some-college,Never-married,Transport-moving,White,Male,0,0,50,<=50K
40,Private,Bachelors,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
20,Private,Some-college,Never-married,Other-service,Black,Male,0,0,40,<=50K
80,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,0,0,35,>50K
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,0,0,40,<=50K
17,Private,10th,Never-married,Sales,White,Male,0,0,15,<=50K
37,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,<=50K
58,Private,HS-grad,Never-married,Other-service,White,Male,0,0,40,<=50K
57,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
37,Private,Some-college,Divorced,Machine-op-inspct,White,Male,0,0,40,<=50K
23,Federal-gov,Some-college,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,0,0,40,<=50K
36,Private,Bachelors,Never-married,Adm-clerical,White,Female,0,0,32,<=50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
30,Private,Some-college,Married-civ-spouse,Sales,White,Female,0,0,40,<=50K
30,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,24,<=50K
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,99999,0,65,>50K
23,Private,HS-grad,Never-married,Sales,White,Male,0,0,40,<=50K
40,Private,Prof-school,Never-married,Prof-specialty,White,Female,14084,0,50,>50K
53,Private,HS-grad,Widowed,Adm-clerical,Black,Female,0,0,40,<=50K
31,State-gov,Some-college,Never-married,Tech-support,White,Male,0,0,13,<=50K
36,Private,HS-grad,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
30,Private,12th,Divorced,Other-service,White,Female,0,0,40,<=50K
44,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,0,0,40,<=50K
36,Private,HS-grad,Never-married,Other-service,White,Male,0,0,40,<=50K
42,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,30,<=50K
22,Private,Bachelors,Never-married,Prof-specialty,White,Male,0,0,40,<=50K
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,<=50K
31,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,50,<=50K
32,Private,HS-grad,Divorced,Other-service,White,Male,2174,0,40,<=50K
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Black,Male,0,0,40,<=50K
21,Private,Some-college,Never-married,Sales,White,Male,0,0,43,<=50K
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,<=50K
19,Local-gov,HS-grad,Never-married,Adm-clerical,Black,Female,0,0,40,<=50K
43,Private,HS-grad,Married-AF-spouse,Craft-repair,Black,Female,0,0,42,>50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,60,<=50K
30,Private,Bachelors,Never-married,Craft-repair,White,Male,0,0,10,<=50K
52,Private,10th,Married-civ-spouse,Transport-moving,White,Male,0,0,45,<=50K
38,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,>50K
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,46,>50K
57,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Other-service,White,Male,0,0,40,<=50K
51,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,>50K
50,Private,9th,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,48,<=50K
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,50,>50K
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,2415,48,>50K
37,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
69,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,33,<=50K
37,Private,Some-college,Married-civ-spouse,Sales,White,Male,0,0,50,>50K
36,Private,Some-college,Never-married,Adm-clerical,White,Male,2463,0,40,<=50K
47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,45,>50K
63,Private,10th,Married-civ-spouse,Transport-moving,White,Male,0,0,40,<=50K
21,Private,Some-college,Never-married,Adm-clerical,White,Male,0,0,65,<=50K
17,Private,HS-grad,Never-married,Other-service,White,Male,0,0,35,<=50K
56,Private,HS-grad,Separated,Craft-repair,White,Male,0,0,40,<=50K
90,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,0,0,20,<=50K
27,Private,Some-college,Divorced,Adm-clerical,White,Female,0,0,38,<=50K
38,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,20,<=50K
33,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,<=50K
26,Private,HS-grad,Never-married,Exec-managerial,White,Female,0,0,40,<=50K
20,Private,Some-college,Never-married,Other-service,White,Female,0,0,35,<=50K
42,Private,11th,Married-civ-spouse,Transport-moving,White,Male,0,0,40,<=50K
55,Private,HS-grad,Divorced,Exec-managerial,White,Female,0,0,40,<=50K
32,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Black,Female,0,0,40,<=50K
66,Private,Bachelors,Married-civ-spouse,Sales,White,Male,20051,0,40,>50K
66,Local-gov,Doctorate,Divorced,Prof-specialty,White,Female,3273,0,40,<=50K
49,Private,Some-college,Divorced,Other-service,White,Female,0,0,40,<=50K
34,Private,HS-grad,Divorced,Protective-serv,Black,Male,0,0,45,<=50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,>50K
40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,<=50K
22,Federal-gov,Assoc-acdm,Never-married,Other-service,White,Male,0,0,20,<=50K
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,40,<=50K
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,50,<=50K
19,Private,12th,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,20,<=50K
37,Local-gov,Bachelors,Divorced,Prof-specialty,White,Female,1151,0,35,<=50K
52,Local-gov,Masters,Never-married,Prof-specialty,White,Male,0,0,32,>50K
27,Private,Masters,Never-married,Adm-clerical,White,Female,0,0,46,<=50K
52,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Female,0,0,40,<=50K
31,Private,HS-grad,Never-married,Craft-repair,White,Male,4101,0,40,<=50K
37,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,50,>50K
28,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,40,<=50K
25,Private,7th-8th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
31,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,<=50K
29,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
45,Private,HS-grad,Widowed,Adm-clerical,White,Female,0,0,35,<=50K
69,Private,7th-8th,Married-civ-spouse,Other-service,White,Male,0,0,20,<=50K
50,Private,11th,Married-civ-spouse,Machine-op-inspct,Black,Male,0,0,40,<=50K
54,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,46,>50K
17,Private,9th,Never-married,Other-service,White,Female,0,0,20,<=50K
34,Private,HS-grad,Never-married,Tech-support,Asian-Pac-Islander,Male,14084,0,35,>50K
23,Private,Some-college,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
66,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,>50K
61,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
55,Private,Some-college,Divorced,Machine-op-inspct,White,Female,0,0,40,<=50K
24,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,40,<=50K
30,Private,HS-grad,Divorced,Sales,White,Male,1151,0,30,<=50K
49,Private,Assoc-voc,Divorced,Exec-managerial,White,Male,0,0,45,>50K
56,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,50,>50K
25,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,40,<=50K
49,Private,Bachelors,Divorced,Protective-serv,White,Male,0,0,40,<=50K
58,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,0,0,40,>50K
40,Federal-gov,Bachelors,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
62,Private,Masters,Divorced,Prof-specialty,White,Female,0,0,45,<=50K
54,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,0,0,25,>50K
34,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,White,Female,0,0,40,<=50K
18,Private,10th,Never-married,Craft-repair,White,Male,0,0,30,<=50K
32,Private,HS-grad,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,0,40,<=50K
22,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,0,0,35,<=50K
34,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,0,0,48,<=50K
47,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,0,0,40,<=50K
19,Private,Some-college,Never-married,Sales,White,Female,0,0,40,<=50K
41,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,2415,55,>50K
46,Private,Some-college,Married-civ-spouse,Other-service,White,Female,5013,0,40,<=50K
56,Self-emp-not-inc,7th-8th,Divorced,Sales,White,Male,0,0,20,<=50K
42,Private,HS-grad,Divorced,Machine-op-inspct,Black,Female,0,0,40,<=50K
25,Private,Bachelors,Never-married,Prof-specialty,White,Female,0,2339,35,<=50K
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,<=50K
43,Private,Bachelors,Divorced,Prof-specialty,White,Female,14344,0,40,>50K
17,Private,11th,Never-married,Sales,White,Female,0,1602,12,<=50K
57,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
40,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,>50K
62,Local-gov,HS-grad,Widowed,Other-service,White,Female,0,0,40,<=50K
20,Private,Some-college,Never-married,Adm-clerical,White,Male,0,0,16,<=50K
47,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,0,0,50,<=50K
40,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,<=50K
48,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,55,<=50K
39,Self-emp-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,0,0,60,>50K
46,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,>50K
72,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,99999,0,50,>50K
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,30,<=50K
47,Federal-gov,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,>50K
40,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,White,Male,0,0,45,<=50K
34,Private,HS-grad,Separated,Transport-moving,Asian-Pac-Islander,Male,0,0,40,<=50K
41,Private,HS-grad,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
41,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
20,Private,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,35,<=50K
54,Local-gov,Bachelors,Never-married,Prof-specialty,White,Male,0,0,50,<=50K
39,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,<=50K
37,Private,HS-grad,Divorced,Machine-op-inspct,White,Male,0,0,40,<=50K
59,Private,Doctorate,Married-civ-spouse,Sales,White,Male,0,0,40,<=50K
69,Private,5th-6th,Married-civ-spouse,Adm-clerical,White,Male,1797,0,40,<=50K
24,Private,Bachelors,Never-married,Prof-specialty,Black,Female,0,0,35,<=50K
36,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,3103,0,40,>50K
20,Private,Some-college,Separated,Craft-repair,White,Male,0,0,40,<=50K
26,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,White,Female,0,0,35,<=50K
48,Private,12th,Widowed,Handlers-cleaners,White,Female,0,0,50,<=50K
39,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,0,1902,50,>50K
21,Private,Assoc-acdm,Never-married,Other-service,White,Female,0,0,18,<=50K
22,Private,HS-grad,Never-married,Exec-managerial,White,Female,0,0,42,<=50K
34,Private,Assoc-voc,Divorced,Prof-specialty,White,Female,0,0,40,<=50K
33,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,>50K
46,Private,9th,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,<=50K
47,Private,11th,Married-civ-spouse,Craft-repair,White,Male,7298,0,40,>50K
65,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,>50K
23,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,<=50K
28,Private,Some-college,Never-married,Other-service,White,Female,0,0,30,<=50K
34,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,White,Male,0,0,60,>50K
20,Private,Some-college,Never-married,Other-service,White,Male,0,0,40,<=50K
28,Private,11th,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,<=50K
40,State-gov,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,0,0,38,>50K
22,Private,Bachelors,Never-married,Exec-managerial,White,Female,0,0,7,<=50K
29,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,<=50K
31,Self-emp-not-inc,7th-8th,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,<=50K
42,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,1902,40,>50K
38,Private,HS-grad,Never-married,Craft-repair,Black,Female,0,0,40,<=50K
22,Private,11th,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,70,>50K
43,Private,9th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,<=50K
43,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,>50K
33,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,<=50K
17,Self-emp-inc,10th,Never-married,Other-service,Black,Male,0,0,35,<=50K
54,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,5178,0,50,>50K
45,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
55,Local-gov,10th,Married-civ-spouse,Craft-repair,White,Male,0,0,45,<=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,35,>50K
65,Federal-gov,10th,Divorced,Craft-repair,White,Male,0,0,40,<=50K
21,Private,Bachelors,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0,0,45,<=50K
40,Private,HS-grad,Widowed,Other-service,Black,Female,0,0,40,<=50K
58,Private,Some-college,Never-married,Adm-clerical,Black,Female,0,0,37,<=50K
53,Federal-gov,HS-grad,Widowed,Exec-managerial,White,Female,0,0,58,<=50K
39,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,1848,50,>50K
56,Local-gov,HS-grad,Married-civ-spouse,Other-service,White,Male,0,0,40,<=50K
37,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,<=50K
44,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
49,Private,9th,Separated,Handlers-cleaners,White,Male,0,0,38,<=50K
36,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,50,>50K
59,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,60,<=50K
33,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
36,Private,Prof-school,Never-married,Exec-managerial,White,Male,27828,0,50,>50K
26,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,0,0,25,<=50K
22,Private,10th,Never-married,Sales,White,Female,0,1762,25,<=50K
25,Private,Masters,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
28,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Female,0,0,15,<=50K
41,Private,Assoc-acdm,Divorced,Adm-clerical,White,Female,0,0,38,<=50K
45,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,0,0,70,<=50K
43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,<=50K
30,Private,9th,Never-married,Handlers-cleaners,Black,Male,0,0,40,<=50K
33,Private,HS-grad,Married-spouse-absent,Craft-repair,White,Male,0,0,50,<=50K
34,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,<=50K
21,Private,Assoc-voc,Never-married,Other-service,White,Male,0,0,30,<=50K
31,Private,Bachelors,Married-civ-spouse,Sales,White,Male,0,1902,45,>50K
48,Private,5th-6th,Married-civ-spouse,Transport-moving,White,Male,0,0,40,<=50K
22,Private,Some-college,Never-married,Adm-clerical,White,Female,0,0,20,<=50K
47,Private,Some-college,Divorced,Sales,White,Female,0,0,60,<=50K
27,Private,Bachelors,Never-married,Tech-support,Asian-Pac-Islander,Female,0,0,40,<=50K
18,Private,11th,Never-married,Handlers-cleaners,White,Male,0,0,25,<=50K
43,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
36,Private,Some-college,Widowed,Sales,White,Female,0,0,20,<=50K
37,Federal-gov,HS-grad,Divorced,Craft-repair,White,Male,0,0,40,<=50K
24,Private,Assoc-voc,Never-married,Craft-repair,White,Male,0,0,20,<=50K
24,Private,HS-grad,Never-married,Transport-moving,White,Male,0,0,40,<=50K
38,Private,Bachelors,Married-civ-spouse,Other-service,White,Male,3908,0,70,<=50K
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,0,0,40,>50K
75,Private,1st-4th,Married-civ-spouse,Other-service,Black,Female,0,0,16,<=50K
43,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,White,Male,0,0,70,>50K
64,Private,Bachelors,Divorced,Exec-managerial,White,Female,0,0,50,<=50K
36,Private,HS-grad,Divorced,Sales,White,Female,0,0,40,<=50K
53,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,0,0,40,<=50K
22,Private,Some-college,Never-married,Prof-specialty,Black,Male,0,0,20,<=50K
73,Self-emp-not-inc,HS-grad,Never-married,Other-service,White,Female,0,0,36,<=50K
46,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
45,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,5013,0,40,<=50K
43,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
20,Private,HS-grad,Never-married,Adm-clerical,Black,Male,0,0,20,<=50K
43,Federal-gov,Some-college,Divorced,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,40,<=50K
40,Private,HS-grad,Separated,Sales,Black,Female,0,0,25,<=50K
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
64,Self-emp-inc,Bachelors,Divorced,Sales,White,Male,0,0,45,<=50K
46,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,5178,0,38,>50K
46,Local-gov,Masters,Divorced,Exec-managerial,White,Female,0,0,65,>50K
41,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,0,0,70,<=50K
